"ID","median_house_value"
10289,97215.3846153846
2304,96830.7692307692
18534,97215.3846153846
6143,100007.692307692
10109,97215.3846153846
13790,100007.692307692
4008,97215.3846153846
1549,95153.8461538462
18449,97215.3846153846
4840,90676.9230769231
17107,97215.3846153846
8855,99869.2307692308
1613,90292.3076923077
7999,97215.3846153846
16675,100507.692307692
13181,100007.692307692
13494,97215.3846153846
5215,90676.9230769231
1734,90676.9230769231
14873,97215.3846153846
5353,92407.6923076923
14366,97215.3846153846
13037,97215.3846153846
7811,97215.3846153846
16516,97215.3846153846
17682,97215.3846153846
5824,97215.3846153846
6959,100007.692307692
5221,97215.3846153846
2502,96830.7692307692
8489,97215.3846153846
17927,100507.692307692
14124,97215.3846153846
17810,97215.3846153846
13210,97215.3846153846
16006,97215.3846153846
11383,97215.3846153846
3949,96830.7692307692
9296,97215.3846153846
9850,97215.3846153846
3777,97215.3846153846
17188,97215.3846153846
16240,97215.3846153846
14046,97215.3846153846
20079,97215.3846153846
6671,90676.9230769231
9365,97215.3846153846
16571,97215.3846153846
7546,97215.3846153846
14872,97215.3846153846
7469,97215.3846153846
10658,97215.3846153846
11576,97215.3846153846
12769,97215.3846153846
11548,97215.3846153846
4120,90676.9230769231
19637,97215.3846153846
18716,97215.3846153846
361,85500
5080,90676.9230769231
10773,97215.3846153846
8867,97215.3846153846
139,129107.692307692
19585,97215.3846153846
14284,97215.3846153846
12203,97215.3846153846
2084,90676.9230769231
19315,97215.3846153846
8937,97215.3846153846
3479,97215.3846153846
4461,96830.7692307692
13659,97215.3846153846
17311,97215.3846153846
11266,97215.3846153846
16832,97215.3846153846
1593,89753.8461538462
16704,97215.3846153846
5885,97215.3846153846
1812,88415.3846153846
4018,97215.3846153846
177,72046.1538461538
324,71746.1538461538
2074,95915.3846153846
6818,97215.3846153846
3633,97215.3846153846
13835,100007.692307692
5377,90676.9230769231
11357,97215.3846153846
765,86661.5384615385
2244,96830.7692307692
10130,97215.3846153846
19321,97215.3846153846
124,108323.076923077
6863,100007.692307692
15940,97215.3846153846
6429,97215.3846153846
5078,90676.9230769231
16374,97215.3846153846
15826,97215.3846153846
2090,90676.9230769231
19669,97215.3846153846
20366,97215.3846153846
6516,97215.3846153846
19852,97215.3846153846
20340,100507.692307692
18882,97215.3846153846
7244,97215.3846153846
9098,97215.3846153846
3834,90676.9230769231
16857,97215.3846153846
16173,97215.3846153846
16685,97215.3846153846
19749,97215.3846153846
15973,97215.3846153846
8633,97215.3846153846
12148,100007.692307692
6587,97215.3846153846
11393,97215.3846153846
6978,97215.3846153846
1153,96830.7692307692
18506,97215.3846153846
16647,97215.3846153846
19985,97215.3846153846
9105,97215.3846153846
3733,97215.3846153846
3798,96830.7692307692
18836,97215.3846153846
10940,97215.3846153846
20342,100507.692307692
3120,96830.7692307692
19892,97215.3846153846
767,90015.3846153846
14215,97215.3846153846
14991,97215.3846153846
19451,97215.3846153846
1049,96830.7692307692
10159,97215.3846153846
15212,97215.3846153846
19820,97215.3846153846
1213,89869.2307692308
7844,97215.3846153846
13526,97215.3846153846
15733,97215.3846153846
10626,97215.3846153846
3484,93469.2307692308
18423,97215.3846153846
16563,97215.3846153846
17050,100507.692307692
11264,97215.3846153846
19059,97215.3846153846
9224,97215.3846153846
17447,97215.3846153846
6977,97215.3846153846
13508,97215.3846153846
18264,97215.3846153846
20108,97215.3846153846
18342,97215.3846153846
8640,97215.3846153846
4528,90676.9230769231
14490,97215.3846153846
1656,97692.3076923077
5486,97215.3846153846
19433,97215.3846153846
15679,97215.3846153846
15341,100007.692307692
8782,97215.3846153846
7750,97215.3846153846
15482,97215.3846153846
13367,97215.3846153846
5438,97215.3846153846
15376,97215.3846153846
10789,97215.3846153846
4567,97215.3846153846
6264,97215.3846153846
16130,97215.3846153846
6985,97215.3846153846
18904,97215.3846153846
14273,97215.3846153846
4180,97215.3846153846
10048,97215.3846153846
8615,97215.3846153846
9596,97215.3846153846
7333,97215.3846153846
5185,97215.3846153846
16396,97215.3846153846
11509,97215.3846153846
20352,100507.692307692
2413,97215.3846153846
7193,97215.3846153846
5312,97215.3846153846
18057,97215.3846153846
17856,97215.3846153846
9790,97215.3846153846
17752,97215.3846153846
16822,100007.692307692
2480,96830.7692307692
19420,97215.3846153846
12795,97215.3846153846
3312,97330.7692307692
9772,97215.3846153846
82,97092.3076923077
20325,97215.3846153846
8348,97215.3846153846
14941,97215.3846153846
18116,97215.3846153846
19806,97215.3846153846
10202,97215.3846153846
5108,90676.9230769231
10699,100007.692307692
13634,97215.3846153846
16729,97215.3846153846
5063,97215.3846153846
17708,97215.3846153846
6784,97215.3846153846
3125,97215.3846153846
16813,97215.3846153846
9492,97215.3846153846
3142,96830.7692307692
13031,97215.3846153846
13739,97215.3846153846
11494,97215.3846153846
16324,97215.3846153846
5960,97215.3846153846
16131,97215.3846153846
15857,97215.3846153846
1710,90676.9230769231
328,73807.6923076923
8775,100007.692307692
11834,100007.692307692
17133,100007.692307692
5552,97215.3846153846
11456,100007.692307692
16745,97215.3846153846
16944,97215.3846153846
14089,97215.3846153846
638,88161.5384615385
3595,97215.3846153846
8141,97215.3846153846
16669,100507.692307692
15164,100507.692307692
7642,97215.3846153846
11318,97215.3846153846
20503,97215.3846153846
9278,97215.3846153846
15015,97215.3846153846
15642,100507.692307692
5165,90676.9230769231
3413,96830.7692307692
15305,97215.3846153846
8178,97215.3846153846
13641,97215.3846153846
12716,97215.3846153846
13915,100007.692307692
9041,112653.846153846
14656,97215.3846153846
4529,90676.9230769231
12264,97215.3846153846
9173,100007.692307692
16718,97215.3846153846
9110,100007.692307692
5087,90676.9230769231
8848,99869.2307692308
12288,97215.3846153846
1530,89753.8461538462
13565,97215.3846153846
17539,97215.3846153846
3737,90292.3076923077
10689,97215.3846153846
11021,100507.692307692
15071,97215.3846153846
2498,96830.7692307692
3379,89530.7692307692
17214,97215.3846153846
11243,97215.3846153846
9053,97215.3846153846
9309,97215.3846153846
17391,97215.3846153846
998,84938.4615384615
1041,86915.3846153846
20165,97215.3846153846
1896,96830.7692307692
4691,90676.9230769231
14967,97215.3846153846
7137,97215.3846153846
3987,97215.3846153846
17729,97215.3846153846
1052,96830.7692307692
19100,97215.3846153846
8413,97215.3846153846
20395,97215.3846153846
5556,97215.3846153846
12082,100007.692307692
9847,97215.3846153846
6139,97215.3846153846
6456,97215.3846153846
5853,97215.3846153846
18471,100507.692307692
18552,97215.3846153846
16550,97215.3846153846
17832,97215.3846153846
2739,97215.3846153846
6542,97215.3846153846
18315,97215.3846153846
15855,97215.3846153846
13483,100007.692307692
7350,97215.3846153846
17000,97215.3846153846
19744,97215.3846153846
13060,97215.3846153846
12617,100507.692307692
8129,100007.692307692
15290,97215.3846153846
5045,90676.9230769231
9478,97215.3846153846
18895,97215.3846153846
10894,97215.3846153846
6697,97215.3846153846
16580,97215.3846153846
7799,97215.3846153846
11030,97215.3846153846
20253,100507.692307692
6276,100007.692307692
9946,97215.3846153846
2146,89246.1538461538
5746,96830.7692307692
6024,97215.3846153846
15803,100007.692307692
5099,90676.9230769231
8858,97215.3846153846
12954,100007.692307692
3865,96830.7692307692
48,69477.7777777778
17663,100507.692307692
5908,97215.3846153846
8679,97215.3846153846
15983,97215.3846153846
31,106862.5
17229,97215.3846153846
299,74423.0769230769
12277,97215.3846153846
8677,97215.3846153846
9727,97215.3846153846
16673,97215.3846153846
2439,96830.7692307692
13981,97215.3846153846
783,95153.8461538462
4637,91707.6923076923
771,84661.5384615385
10536,97215.3846153846
681,90015.3846153846
18224,97215.3846153846
9771,97215.3846153846
12311,97215.3846153846
3371,97638.4615384615
13740,97215.3846153846
5195,97215.3846153846
3205,96830.7692307692
13951,97215.3846153846
5621,97215.3846153846
5839,96830.7692307692
353,76192.3076923077
8455,97215.3846153846
4131,90676.9230769231
15982,97215.3846153846
19986,97215.3846153846
15078,100007.692307692
16121,97215.3846153846
10094,97215.3846153846
14205,97215.3846153846
15954,97215.3846153846
2467,96830.7692307692
15029,97215.3846153846
1257,86661.5384615385
4601,96830.7692307692
6225,97215.3846153846
3253,96830.7692307692
5059,97215.3846153846
17816,97215.3846153846
18705,97215.3846153846
19087,97215.3846153846
2359,97215.3846153846
7270,97215.3846153846
19305,97215.3846153846
10811,97215.3846153846
5125,97215.3846153846
1018,89869.2307692308
6807,97215.3846153846
8706,97215.3846153846
15489,97215.3846153846
17639,100507.692307692
19802,97215.3846153846
12890,97215.3846153846
7399,97215.3846153846
17802,97215.3846153846
18741,97215.3846153846
7097,100007.692307692
1208,90292.3076923077
11335,97215.3846153846
13308,97215.3846153846
13136,97215.3846153846
8035,97215.3846153846
5440,97215.3846153846
17410,97215.3846153846
17913,97215.3846153846
20377,97215.3846153846
19576,97215.3846153846
5246,97215.3846153846
16998,97215.3846153846
10298,97215.3846153846
17053,97215.3846153846
11698,97215.3846153846
3393,90676.9230769231
11496,97215.3846153846
1641,88915.3846153846
5101,90676.9230769231
3581,97215.3846153846
7882,96830.7692307692
3646,92507.6923076923
11003,97215.3846153846
11974,97215.3846153846
9863,97215.3846153846
6324,97215.3846153846
7476,97215.3846153846
7669,97215.3846153846
20124,97215.3846153846
12406,97215.3846153846
12391,97215.3846153846
15928,97215.3846153846
15746,100507.692307692
10641,97215.3846153846
16934,97215.3846153846
11920,100007.692307692
8826,100007.692307692
14728,97215.3846153846
6551,100007.692307692
8431,97215.3846153846
13574,97215.3846153846
4992,90676.9230769231
15195,97215.3846153846
5732,97215.3846153846
10615,97215.3846153846
17699,100507.692307692
10625,97215.3846153846
16887,97215.3846153846
2094,90676.9230769231
10461,97215.3846153846
8668,97215.3846153846
17341,97215.3846153846
9868,97215.3846153846
20570,100507.692307692
18703,97215.3846153846
5450,97215.3846153846
3232,96830.7692307692
17486,97215.3846153846
8553,97215.3846153846
1878,90292.3076923077
20047,97215.3846153846
19939,97215.3846153846
4932,97215.3846153846
16354,97215.3846153846
7904,97215.3846153846
11354,97215.3846153846
11737,100007.692307692
10296,97215.3846153846
12368,100007.692307692
16298,97215.3846153846
11699,97215.3846153846
14943,97215.3846153846
4783,97638.4615384615
15438,97215.3846153846
1834,90676.9230769231
9187,100007.692307692
14572,100507.692307692
4660,97215.3846153846
6460,97215.3846153846
19727,97215.3846153846
1283,86384.6153846154
3238,97215.3846153846
12604,97215.3846153846
1263,88915.3846153846
640,79876.9230769231
15425,97215.3846153846
14689,97215.3846153846
6388,97215.3846153846
2504,96830.7692307692
18708,100507.692307692
4510,90676.9230769231
15041,97215.3846153846
11978,97215.3846153846
8406,97215.3846153846
14710,97215.3846153846
5540,97215.3846153846
5522,97215.3846153846
12987,97215.3846153846
4179,90676.9230769231
5815,100007.692307692
16049,97215.3846153846
459,72223.0769230769
3481,97215.3846153846
9132,100007.692307692
19401,97215.3846153846
16828,97215.3846153846
1222,88569.2307692308
16085,97215.3846153846
4560,92407.6923076923
11252,97215.3846153846
2473,96830.7692307692
14649,97215.3846153846
11416,97215.3846153846
8470,97215.3846153846
971,95153.8461538462
11068,92507.6923076923
3354,90676.9230769231
10545,97215.3846153846
3048,89376.9230769231
3495,96830.7692307692
16557,97215.3846153846
5958,97215.3846153846
8484,97215.3846153846
12077,100007.692307692
15369,97215.3846153846
3465,97215.3846153846
5569,97215.3846153846
3051,96830.7692307692
15530,100007.692307692
9644,97215.3846153846
19648,97215.3846153846
5461,97215.3846153846
1451,96830.7692307692
19205,97215.3846153846
6896,97215.3846153846
3875,97215.3846153846
10212,97215.3846153846
15872,97215.3846153846
5137,90676.9230769231
498,76715.3846153846
18504,97215.3846153846
8538,97215.3846153846
1789,86661.5384615385
16823,100507.692307692
11241,97215.3846153846
12934,97215.3846153846
6066,112653.846153846
15806,97215.3846153846
12204,97215.3846153846
7310,97215.3846153846
6194,97215.3846153846
19389,97215.3846153846
13444,100007.692307692
13977,97215.3846153846
17601,97215.3846153846
3222,96830.7692307692
6498,97215.3846153846
12828,97215.3846153846
5030,97215.3846153846
12397,97215.3846153846
12799,97215.3846153846
13776,97215.3846153846
5089,96830.7692307692
3024,90676.9230769231
2145,90676.9230769231
10295,100007.692307692
11497,97215.3846153846
10961,97215.3846153846
10137,97215.3846153846
18420,97215.3846153846
18519,97215.3846153846
2829,96830.7692307692
18584,97215.3846153846
4047,97215.3846153846
20337,100007.692307692
1755,90676.9230769231
9593,97215.3846153846
16644,97215.3846153846
11435,97215.3846153846
14497,97215.3846153846
5657,97215.3846153846
17797,97215.3846153846
3654,97215.3846153846
12762,97215.3846153846
17059,100507.692307692
13762,97215.3846153846
11829,97215.3846153846
10696,97215.3846153846
2979,88915.3846153846
2942,90676.9230769231
490,76192.3076923077
14734,97215.3846153846
13921,97215.3846153846
17582,97215.3846153846
274,77800
12950,97215.3846153846
17685,100507.692307692
13110,97215.3846153846
11672,97215.3846153846
241,69161.5384615385
14018,97215.3846153846
8411,97215.3846153846
4605,92407.6923076923
432,77423.0769230769
4699,100007.692307692
17267,97215.3846153846
15296,97215.3846153846
17206,97215.3846153846
20281,100507.692307692
20611,97215.3846153846
18474,97215.3846153846
19370,97215.3846153846
9075,97215.3846153846
12214,97215.3846153846
4343,93469.2307692308
5525,97215.3846153846
13984,97215.3846153846
10395,97215.3846153846
11018,97215.3846153846
11871,97215.3846153846
9255,97215.3846153846
209,69469.2307692308
7431,97215.3846153846
9519,97215.3846153846
1173,96830.7692307692
8898,97215.3846153846
17985,97215.3846153846
13147,97215.3846153846
10234,97215.3846153846
5169,97215.3846153846
14087,97215.3846153846
17754,97215.3846153846
7126,97215.3846153846
10400,97215.3846153846
11132,97215.3846153846
8877,97215.3846153846
13733,97215.3846153846
12512,97215.3846153846
11604,100007.692307692
15058,97215.3846153846
5262,97215.3846153846
6922,100007.692307692
6637,97215.3846153846
19904,97215.3846153846
3349,97215.3846153846
14471,97215.3846153846
8514,97215.3846153846
13076,97215.3846153846
1924,96830.7692307692
12793,97215.3846153846
14853,97215.3846153846
12657,97215.3846153846
18928,100007.692307692
8579,97215.3846153846
4512,90676.9230769231
13233,97215.3846153846
15471,100007.692307692
5307,100007.692307692
12389,97215.3846153846
12302,97215.3846153846
926,84976.9230769231
20435,97215.3846153846
16115,97215.3846153846
7828,97215.3846153846
8234,97215.3846153846
17761,100507.692307692
11013,97215.3846153846
7261,97215.3846153846
4436,97215.3846153846
270,74538.4615384615
5650,97215.3846153846
11708,97215.3846153846
13558,97215.3846153846
12858,97215.3846153846
861,85500
16294,97215.3846153846
18933,97215.3846153846
13681,97215.3846153846
6616,97215.3846153846
3275,97215.3846153846
15153,97215.3846153846
19258,100507.692307692
6923,97215.3846153846
7954,97215.3846153846
10780,97215.3846153846
10965,97215.3846153846
12724,97215.3846153846
3482,97215.3846153846
8509,97215.3846153846
10848,97215.3846153846
2125,90676.9230769231
19273,97215.3846153846
1659,95153.8461538462
2265,90676.9230769231
6010,97215.3846153846
11654,97215.3846153846
4494,97215.3846153846
11156,97215.3846153846
5203,90676.9230769231
4964,97638.4615384615
15773,97215.3846153846
19864,97215.3846153846
2605,96830.7692307692
14482,100507.692307692
18130,97215.3846153846
9270,97215.3846153846
18200,97215.3846153846
6446,97215.3846153846
19644,97215.3846153846
7328,100007.692307692
811,84661.5384615385
15988,100507.692307692
4909,90676.9230769231
302,99846.1538461538
2808,90676.9230769231
7392,97215.3846153846
12836,97215.3846153846
16064,97215.3846153846
11475,97215.3846153846
1318,93853.8461538462
9458,97215.3846153846
18935,97215.3846153846
3411,95915.3846153846
4669,97215.3846153846
3685,97215.3846153846
16417,97215.3846153846
11289,97215.3846153846
7443,97215.3846153846
4268,91707.6923076923
9308,100007.692307692
7257,97215.3846153846
16862,97215.3846153846
6173,97215.3846153846
19358,97215.3846153846
14077,97215.3846153846
15188,97215.3846153846
5903,97215.3846153846
13178,97215.3846153846
5027,90676.9230769231
8088,97215.3846153846
12153,91707.6923076923
4841,93469.2307692308
4427,92507.6923076923
18751,97215.3846153846
308,69161.5384615385
19747,97215.3846153846
558,87007.6923076923
11290,97215.3846153846
2810,90676.9230769231
3847,92407.6923076923
4374,90676.9230769231
13395,97215.3846153846
14989,97215.3846153846
20186,97215.3846153846
1762,90676.9230769231
3233,90676.9230769231
19244,100507.692307692
17081,97215.3846153846
8211,97215.3846153846
1240,96830.7692307692
5656,96830.7692307692
2126,90676.9230769231
16805,97215.3846153846
14435,97215.3846153846
9143,97215.3846153846
16518,97215.3846153846
15028,97215.3846153846
18302,97215.3846153846
990,100307.692307692
17759,97215.3846153846
6117,97215.3846153846
15849,100007.692307692
15245,97215.3846153846
325,73446.1538461538
9026,97215.3846153846
17128,97215.3846153846
8013,97215.3846153846
15657,100507.692307692
7285,97215.3846153846
8449,97215.3846153846
548,81600
1409,85623.0769230769
2335,90676.9230769231
2833,90676.9230769231
1349,93853.8461538462
13754,97215.3846153846
1606,96830.7692307692
14783,97215.3846153846
1874,96830.7692307692
5832,97215.3846153846
7219,97215.3846153846
4247,97215.3846153846
9063,97215.3846153846
13286,97215.3846153846
712,87523.0769230769
3919,97215.3846153846
4794,90676.9230769231
18866,97215.3846153846
18620,97215.3846153846
9432,97215.3846153846
20083,97215.3846153846
11994,97215.3846153846
14551,97215.3846153846
2475,96830.7692307692
2819,90676.9230769231
3376,90676.9230769231
3699,90676.9230769231
19712,100507.692307692
15017,100007.692307692
6069,96830.7692307692
8644,97215.3846153846
4687,92507.6923076923
14737,97215.3846153846
15911,97215.3846153846
5675,97215.3846153846
685,83923.0769230769
17075,97215.3846153846
11412,97215.3846153846
9325,97215.3846153846
9966,97215.3846153846
2790,96830.7692307692
11661,100007.692307692
7236,97215.3846153846
8575,97215.3846153846
7532,97215.3846153846
11401,97215.3846153846
12308,97215.3846153846
11420,97215.3846153846
7151,97215.3846153846
3767,90676.9230769231
1194,88569.2307692308
8955,97215.3846153846
20488,100507.692307692
13533,97215.3846153846
8610,97215.3846153846
6780,97215.3846153846
5049,97215.3846153846
10480,97215.3846153846
13431,100507.692307692
16874,97215.3846153846
6912,97215.3846153846
12326,100007.692307692
17706,97215.3846153846
1663,96830.7692307692
11865,97215.3846153846
12945,97215.3846153846
15396,100507.692307692
5607,97215.3846153846
14687,97215.3846153846
10127,97215.3846153846
19900,97215.3846153846
11673,97215.3846153846
15967,97215.3846153846
13478,97215.3846153846
18592,97215.3846153846
15241,97215.3846153846
7164,97215.3846153846
13048,100007.692307692
20507,100507.692307692
10333,97215.3846153846
20081,97215.3846153846
20160,97215.3846153846
17670,97215.3846153846
6982,100007.692307692
15449,97215.3846153846
5532,90676.9230769231
16026,97215.3846153846
10213,97215.3846153846
6565,97215.3846153846
4229,96830.7692307692
11440,97215.3846153846
1471,95153.8461538462
11742,97215.3846153846
18104,97215.3846153846
4955,90676.9230769231
17067,97215.3846153846
2755,96830.7692307692
2560,89753.8461538462
17219,97215.3846153846
4400,90676.9230769231
8003,97215.3846153846
4398,90676.9230769231
6482,97215.3846153846
4523,97215.3846153846
8100,97215.3846153846
18773,97215.3846153846
18230,97215.3846153846
2284,89376.9230769231
15978,97215.3846153846
12488,97215.3846153846
13364,97215.3846153846
12356,100007.692307692
20314,97215.3846153846
19532,97215.3846153846
6376,97215.3846153846
4681,90676.9230769231
17970,100507.692307692
2825,96830.7692307692
17218,97215.3846153846
429,75230.7692307692
19514,97215.3846153846
5666,97215.3846153846
3243,96830.7692307692
5474,90676.9230769231
1325,89246.1538461538
20096,97215.3846153846
17004,100507.692307692
7291,97215.3846153846
9469,97215.3846153846
18949,100007.692307692
15080,97215.3846153846
9375,97215.3846153846
8249,97215.3846153846
11510,97215.3846153846
5826,96830.7692307692
10929,97215.3846153846
10342,97215.3846153846
10603,97215.3846153846
12295,100007.692307692
20489,100507.692307692
13206,97215.3846153846
18033,97215.3846153846
16419,97215.3846153846
12174,97215.3846153846
6352,97215.3846153846
3619,97215.3846153846
5447,97215.3846153846
14945,97215.3846153846
4716,92407.6923076923
13502,97215.3846153846
18223,97215.3846153846
10118,97215.3846153846
2114,90292.3076923077
11255,97215.3846153846
11682,97215.3846153846
5714,97215.3846153846
10100,97215.3846153846
2718,96830.7692307692
7276,97215.3846153846
5458,90676.9230769231
1744,90292.3076923077
3072,90676.9230769231
5771,90676.9230769231
20636,97215.3846153846
18149,97215.3846153846
7051,97215.3846153846
5725,92507.6923076923
9446,97215.3846153846
6055,97215.3846153846
11126,97215.3846153846
8604,97215.3846153846
7806,97215.3846153846
17073,100507.692307692
5634,97215.3846153846
2995,97330.7692307692
4610,90676.9230769231
11726,97215.3846153846
19057,97215.3846153846
10352,100007.692307692
7040,97215.3846153846
6266,97215.3846153846
14114,97215.3846153846
9796,97215.3846153846
1808,90676.9230769231
6151,97215.3846153846
12363,100007.692307692
7995,97215.3846153846
4203,97215.3846153846
901,90676.9230769231
11008,97215.3846153846
16537,100507.692307692
7925,97215.3846153846
10508,97215.3846153846
11817,97215.3846153846
6485,97215.3846153846
2477,96830.7692307692
8041,97215.3846153846
210,67446.1538461538
8518,97215.3846153846
18823,97215.3846153846
9264,97215.3846153846
1157,96830.7692307692
2989,90676.9230769231
3569,97215.3846153846
14199,100507.692307692
13496,97215.3846153846
9463,97215.3846153846
17920,97215.3846153846
10151,97215.3846153846
17281,97215.3846153846
9040,97215.3846153846
12951,100007.692307692
2051,96830.7692307692
655,98653.8461538462
13467,100007.692307692
13804,97215.3846153846
935,84938.4615384615
19902,97215.3846153846
3530,97215.3846153846
17255,97215.3846153846
6546,97215.3846153846
6577,92507.6923076923
16763,97215.3846153846
711,86553.8461538462
18752,97215.3846153846
5606,100007.692307692
3271,96830.7692307692
15510,97215.3846153846
18694,97215.3846153846
569,99469.2307692308
11170,97215.3846153846
10469,97215.3846153846
14384,97215.3846153846
13092,97215.3846153846
6300,97215.3846153846
6622,90676.9230769231
17100,100507.692307692
16665,97215.3846153846
1207,96830.7692307692
12833,97215.3846153846
10638,97215.3846153846
18333,100507.692307692
8157,97215.3846153846
7957,97215.3846153846
2624,96830.7692307692
18233,100007.692307692
5814,97215.3846153846
11499,100007.692307692
16373,97215.3846153846
13756,97215.3846153846
19975,97215.3846153846
13718,97215.3846153846
6346,97215.3846153846
16762,100507.692307692
6599,97215.3846153846
3886,97215.3846153846
8811,100007.692307692
6870,97215.3846153846
6334,97215.3846153846
5351,97215.3846153846
6158,97215.3846153846
4941,97215.3846153846
7344,97215.3846153846
16037,97215.3846153846
2107,90676.9230769231
12012,97215.3846153846
18759,97215.3846153846
3796,90676.9230769231
13313,97215.3846153846
7437,97215.3846153846
7217,97215.3846153846
13656,97215.3846153846
4498,90676.9230769231
1115,96830.7692307692
1183,89207.6923076923
18256,97215.3846153846
9860,97215.3846153846
18165,97215.3846153846
3441,90292.3076923077
12656,97215.3846153846
15881,97215.3846153846
1666,95153.8461538462
13490,97215.3846153846
3459,96830.7692307692
12583,97215.3846153846
11793,97215.3846153846
3316,95915.3846153846
19867,97215.3846153846
17141,97215.3846153846
20494,97215.3846153846
10779,97215.3846153846
2399,97215.3846153846
1132,89207.6923076923
1328,93853.8461538462
10299,97215.3846153846
13162,97215.3846153846
7606,97215.3846153846
16375,100507.692307692
9402,97215.3846153846
8084,97215.3846153846
3772,97215.3846153846
4445,97215.3846153846
7938,100007.692307692
4790,90676.9230769231
11206,97215.3846153846
6054,97215.3846153846
2576,90676.9230769231
8804,97215.3846153846
13631,97215.3846153846
15866,97215.3846153846
9172,97215.3846153846
12105,97215.3846153846
7681,97215.3846153846
7162,97215.3846153846
6175,97215.3846153846
7707,97215.3846153846
5207,97215.3846153846
10703,97215.3846153846
18271,97215.3846153846
11261,97215.3846153846
20138,97215.3846153846
2259,90676.9230769231
9553,97215.3846153846
15566,97215.3846153846
18868,97215.3846153846
15560,100007.692307692
10575,97330.7692307692
19992,97215.3846153846
6515,97215.3846153846
5001,90676.9230769231
14564,97215.3846153846
16447,97215.3846153846
17921,100507.692307692
16507,97215.3846153846
5481,97215.3846153846
15831,97215.3846153846
17168,97215.3846153846
11320,97215.3846153846
12670,97215.3846153846
618,79230.7692307692
10425,97215.3846153846
4653,97215.3846153846
7723,97215.3846153846
11109,97215.3846153846
20437,97215.3846153846
1916,93853.8461538462
18964,100007.692307692
130,109076.923076923
18023,97215.3846153846
14395,97215.3846153846
8908,97215.3846153846
20050,97215.3846153846
9233,97215.3846153846
10481,97215.3846153846
15444,97215.3846153846
3377,96830.7692307692
1164,87215.3846153846
7727,100007.692307692
8558,97215.3846153846
4633,90292.3076923077
16462,100007.692307692
426,77123.0769230769
6298,88915.3846153846
3709,90292.3076923077
9681,97215.3846153846
11518,97215.3846153846
466,76038.4615384615
5146,97215.3846153846
15458,97215.3846153846
8839,100007.692307692
14341,97215.3846153846
5707,97215.3846153846
2975,96992.3076923077
11581,97215.3846153846
7632,97215.3846153846
16308,97215.3846153846
16243,97215.3846153846
16014,97215.3846153846
106,118958.333333333
13044,100007.692307692
18108,100507.692307692
12222,100007.692307692
7440,97215.3846153846
2368,90292.3076923077
18225,97215.3846153846
1079,96830.7692307692
9109,97215.3846153846
16907,97215.3846153846
12228,92507.6923076923
11212,97215.3846153846
18915,100507.692307692
18757,97215.3846153846
10324,97215.3846153846
13340,97215.3846153846
7876,97215.3846153846
19678,97215.3846153846
20256,100507.692307692
10733,97215.3846153846
16986,100007.692307692
11474,97215.3846153846
13019,97215.3846153846
2915,89530.7692307692
15899,97215.3846153846
4793,90676.9230769231
12803,97215.3846153846
18918,97215.3846153846
1638,92407.6923076923
11832,97215.3846153846
17436,97215.3846153846
1352,90292.3076923077
4164,97215.3846153846
14407,97215.3846153846
11034,97215.3846153846
16911,97215.3846153846
2356,97215.3846153846
8969,97215.3846153846
6469,97215.3846153846
16471,97215.3846153846
18178,97215.3846153846
7928,97215.3846153846
16312,97215.3846153846
16028,97215.3846153846
13265,97215.3846153846
11244,97215.3846153846
16465,97215.3846153846
16630,97215.3846153846
1166,86384.6153846154
508,76192.3076923077
15788,97215.3846153846
591,89753.8461538462
2780,96830.7692307692
11732,97215.3846153846
20614,97215.3846153846
4889,97215.3846153846
464,79515.3846153846
1817,90676.9230769231
3430,97215.3846153846
13639,97215.3846153846
3906,96830.7692307692
9844,97215.3846153846
13751,97215.3846153846
4824,96830.7692307692
14634,97215.3846153846
18009,100507.692307692
18120,100507.692307692
5756,90676.9230769231
20573,97215.3846153846
1935,88915.3846153846
16809,97215.3846153846
18763,97215.3846153846
2179,90676.9230769231
3064,96830.7692307692
7390,97215.3846153846
18418,97215.3846153846
20468,97215.3846153846
3638,97215.3846153846
9599,97215.3846153846
1516,88846.1538461538
6464,97215.3846153846
9356,97215.3846153846
18482,100507.692307692
17591,97215.3846153846
7507,97215.3846153846
20112,97215.3846153846
4219,90676.9230769231
5002,90676.9230769231
6091,100007.692307692
14300,97215.3846153846
5548,97215.3846153846
14983,97215.3846153846
6769,90676.9230769231
16531,97215.3846153846
1857,88292.3076923077
4256,96830.7692307692
6213,97215.3846153846
17923,97215.3846153846
5955,97215.3846153846
13725,97215.3846153846
2582,96830.7692307692
8708,97215.3846153846
7199,97215.3846153846
7030,97215.3846153846
4383,90676.9230769231
2456,90676.9230769231
9670,97215.3846153846
20282,100507.692307692
15127,97215.3846153846
9732,97215.3846153846
18275,97215.3846153846
4744,90676.9230769231
2669,90292.3076923077
1776,90292.3076923077
15729,97215.3846153846
14470,97215.3846153846
11802,97215.3846153846
2373,90292.3076923077
13716,100007.692307692
19917,100507.692307692
6095,97215.3846153846
14486,97215.3846153846
4469,97215.3846153846
12346,97215.3846153846
17418,97215.3846153846
17092,97215.3846153846
4462,96830.7692307692
1340,87523.0769230769
13468,100007.692307692
8303,97215.3846153846
15643,97215.3846153846
5492,97215.3846153846
1236,87838.4615384615
9841,97215.3846153846
3092,96830.7692307692
17932,97215.3846153846
16459,97215.3846153846
